System,Chains,Sweeps,Accuracy
JAGS,6,921,0.25
JAGS,7,921,0.3
JAGS,8,921,0.2
JAGS,9,921,0.25
JAGS,10,921,0.25
JAGS,11,921,0.2
JAGS,12,921,0.15
JAGS,13,921,0.2
JAGS,14,921,0.2
JAGS,15,921,0.25
JAGS,16,921,0.4
JAGS,17,921,0.15
JAGS,18,921,0.25
JAGS,19,921,0.3
JAGS,20,921,0.25
JAGS,21,921,0.3
JAGS,22,921,0.2
JAGS,23,921,0.45
JAGS,24,921,0.3
JAGS,25,921,0.35
JAGS,26,921,0.2
JAGS,27,921,0.25
JAGS,28,921,0.2
JAGS,29,921,0.3
JAGS,30,921,0.3
JAGS,31,921,0.35
JAGS,32,921,0.25
JAGS,33,921,0.15
JAGS,34,921,0.3
JAGS,35,921,0.25
JAGS,36,921,0.35
JAGS,37,921,0.2
JAGS,38,921,0.25
JAGS,39,921,0.2
JAGS,40,921,0.3
JAGS,1,922,0.25
JAGS,2,922,0.25
JAGS,3,922,0.2
JAGS,4,922,0.4
JAGS,5,922,0.25
JAGS,6,922,0.25
JAGS,7,922,0.3
JAGS,8,922,0.2
JAGS,9,922,0.25
JAGS,10,922,0.25
JAGS,11,922,0.2
JAGS,12,922,0.15
JAGS,13,922,0.2
JAGS,14,922,0.2
JAGS,15,922,0.25
JAGS,16,922,0.4
JAGS,17,922,0.15
JAGS,18,922,0.25
JAGS,19,922,0.3
JAGS,20,922,0.25
JAGS,21,922,0.25
JAGS,22,922,0.2
JAGS,23,922,0.45
JAGS,24,922,0.3
JAGS,25,922,0.35
JAGS,26,922,0.2
JAGS,27,922,0.25
JAGS,28,922,0.15
JAGS,29,922,0.3
JAGS,30,922,0.3
JAGS,31,922,0.35
JAGS,32,922,0.25
JAGS,33,922,0.15
JAGS,34,922,0.3
JAGS,35,922,0.25
JAGS,36,922,0.35
JAGS,37,922,0.2
JAGS,38,922,0.25
JAGS,39,922,0.2
JAGS,40,922,0.3
JAGS,1,923,0.25
JAGS,2,923,0.25
JAGS,3,923,0.2
JAGS,4,923,0.4
JAGS,5,923,0.25
JAGS,6,923,0.25
JAGS,7,923,0.3
JAGS,8,923,0.2
JAGS,9,923,0.25
JAGS,10,923,0.25
JAGS,11,923,0.2
JAGS,12,923,0.15
JAGS,13,923,0.2
JAGS,14,923,0.2
JAGS,15,923,0.25
JAGS,16,923,0.4
JAGS,17,923,0.15
JAGS,18,923,0.25
JAGS,19,923,0.3
JAGS,20,923,0.25
JAGS,21,923,0.25
JAGS,22,923,0.2
JAGS,23,923,0.45
JAGS,24,923,0.3
JAGS,25,923,0.35
JAGS,26,923,0.2
JAGS,27,923,0.25
JAGS,28,923,0.15
JAGS,29,923,0.3
JAGS,30,923,0.3
JAGS,31,923,0.35
JAGS,32,923,0.25
JAGS,33,923,0.15
JAGS,34,923,0.3
JAGS,35,923,0.25
JAGS,36,923,0.35
JAGS,37,923,0.2
JAGS,38,923,0.25
JAGS,39,923,0.2
JAGS,40,923,0.3
JAGS,1,924,0.25
JAGS,2,924,0.25
JAGS,3,924,0.2
JAGS,4,924,0.4
JAGS,5,924,0.25
JAGS,6,924,0.3
JAGS,7,924,0.3
JAGS,8,924,0.2
JAGS,9,924,0.25
JAGS,10,924,0.3
JAGS,11,924,0.2
JAGS,12,924,0.15
JAGS,13,924,0.2
JAGS,14,924,0.2
JAGS,15,924,0.25
JAGS,16,924,0.35
JAGS,17,924,0.15
JAGS,18,924,0.25
JAGS,19,924,0.3
JAGS,20,924,0.25
JAGS,21,924,0.25
JAGS,22,924,0.2
JAGS,23,924,0.45
JAGS,24,924,0.3
JAGS,25,924,0.35
JAGS,26,924,0.2
JAGS,27,924,0.3
JAGS,28,924,0.15
JAGS,29,924,0.3
JAGS,30,924,0.3
JAGS,31,924,0.35
JAGS,32,924,0.25
JAGS,33,924,0.15
JAGS,34,924,0.3
JAGS,35,924,0.25
JAGS,36,924,0.35
JAGS,37,924,0.2
JAGS,38,924,0.25
JAGS,39,924,0.2
JAGS,40,924,0.3
JAGS,1,925,0.25
JAGS,2,925,0.25
JAGS,3,925,0.2
JAGS,4,925,0.3
JAGS,5,925,0.25
JAGS,6,925,0.25
JAGS,7,925,0.3
JAGS,8,925,0.2
JAGS,9,925,0.25
JAGS,10,925,0.3
JAGS,11,925,0.2
JAGS,12,925,0.15
JAGS,13,925,0.2
JAGS,14,925,0.2
JAGS,15,925,0.25
JAGS,16,925,0.35
JAGS,17,925,0.15
JAGS,18,925,0.25
JAGS,19,925,0.3
JAGS,20,925,0.25
JAGS,21,925,0.3
JAGS,22,925,0.2
JAGS,23,925,0.45
JAGS,24,925,0.3
JAGS,25,925,0.35
JAGS,26,925,0.2
JAGS,27,925,0.3
JAGS,28,925,0.15
JAGS,29,925,0.3
JAGS,30,925,0.3
JAGS,31,925,0.35
JAGS,32,925,0.25
JAGS,33,925,0.15
JAGS,34,925,0.3
JAGS,35,925,0.25
JAGS,36,925,0.35
JAGS,37,925,0.2
JAGS,38,925,0.25
JAGS,39,925,0.2
JAGS,40,925,0.3
JAGS,1,926,0.25
JAGS,2,926,0.25
JAGS,3,926,0.2
JAGS,4,926,0.3
JAGS,5,926,0.25
JAGS,6,926,0.2
JAGS,7,926,0.3
JAGS,8,926,0.2
JAGS,9,926,0.25
JAGS,10,926,0.25
JAGS,11,926,0.2
JAGS,12,926,0.15
JAGS,13,926,0.2
JAGS,14,926,0.2
JAGS,15,926,0.25
JAGS,16,926,0.35
JAGS,17,926,0.15
JAGS,18,926,0.25
JAGS,19,926,0.3
JAGS,20,926,0.25
JAGS,21,926,0.3
JAGS,22,926,0.2
JAGS,23,926,0.45
JAGS,24,926,0.3
JAGS,25,926,0.35
JAGS,26,926,0.2
JAGS,27,926,0.3
JAGS,28,926,0.15
JAGS,29,926,0.3
JAGS,30,926,0.3
JAGS,31,926,0.35
JAGS,32,926,0.25
JAGS,33,926,0.15
JAGS,34,926,0.3
JAGS,35,926,0.25
JAGS,36,926,0.35
JAGS,37,926,0.2
JAGS,38,926,0.25
JAGS,39,926,0.2
JAGS,40,926,0.3
JAGS,1,927,0.25
JAGS,2,927,0.25
JAGS,3,927,0.2
JAGS,4,927,0.3
JAGS,5,927,0.25
JAGS,6,927,0.2
JAGS,7,927,0.3
JAGS,8,927,0.2
JAGS,9,927,0.25
JAGS,10,927,0.25
JAGS,11,927,0.2
JAGS,12,927,0.15
JAGS,13,927,0.2
JAGS,14,927,0.2
JAGS,15,927,0.25
JAGS,16,927,0.35
JAGS,17,927,0.15
JAGS,18,927,0.2
JAGS,19,927,0.3
JAGS,20,927,0.25
JAGS,21,927,0.3
JAGS,22,927,0.2
JAGS,23,927,0.45
JAGS,24,927,0.3
JAGS,25,927,0.4
JAGS,26,927,0.2
JAGS,27,927,0.3
JAGS,28,927,0.15
JAGS,29,927,0.3
JAGS,30,927,0.3
JAGS,31,927,0.35
JAGS,32,927,0.25
JAGS,33,927,0.15
JAGS,34,927,0.3
JAGS,35,927,0.25
JAGS,36,927,0.35
JAGS,37,927,0.2
JAGS,38,927,0.25
JAGS,39,927,0.2
JAGS,40,927,0.35
JAGS,1,928,0.25
JAGS,2,928,0.25
JAGS,3,928,0.2
JAGS,4,928,0.3
JAGS,5,928,0.2
JAGS,6,928,0.2
JAGS,7,928,0.3
JAGS,8,928,0.2
JAGS,9,928,0.25
JAGS,10,928,0.25
JAGS,11,928,0.2
JAGS,12,928,0.15
JAGS,13,928,0.2
JAGS,14,928,0.2
JAGS,15,928,0.25
JAGS,16,928,0.35
JAGS,17,928,0.15
JAGS,18,928,0.2
JAGS,19,928,0.3
JAGS,20,928,0.25
JAGS,21,928,0.3
JAGS,22,928,0.2
JAGS,23,928,0.45
JAGS,24,928,0.3
JAGS,25,928,0.4
JAGS,26,928,0.2
JAGS,27,928,0.3
JAGS,28,928,0.15
JAGS,29,928,0.3
JAGS,30,928,0.25
JAGS,31,928,0.35
JAGS,32,928,0.25
JAGS,33,928,0.15
JAGS,34,928,0.3
JAGS,35,928,0.25
JAGS,36,928,0.35
JAGS,37,928,0.2
JAGS,38,928,0.25
JAGS,39,928,0.2
JAGS,40,928,0.35
JAGS,1,929,0.25
JAGS,2,929,0.25
JAGS,3,929,0.2
JAGS,4,929,0.3
JAGS,5,929,0.2
JAGS,6,929,0.2
JAGS,7,929,0.3
JAGS,8,929,0.2
JAGS,9,929,0.25
JAGS,10,929,0.25
JAGS,11,929,0.2
JAGS,12,929,0.15
JAGS,13,929,0.2
JAGS,14,929,0.2
JAGS,15,929,0.25
JAGS,16,929,0.35
JAGS,17,929,0.15
JAGS,18,929,0.2
JAGS,19,929,0.3
JAGS,20,929,0.25
JAGS,21,929,0.25
JAGS,22,929,0.2
JAGS,23,929,0.45
JAGS,24,929,0.3
JAGS,25,929,0.4
JAGS,26,929,0.2
JAGS,27,929,0.3
JAGS,28,929,0.15
JAGS,29,929,0.3
JAGS,30,929,0.25
JAGS,31,929,0.4
JAGS,32,929,0.25
JAGS,33,929,0.2
JAGS,34,929,0.3
JAGS,35,929,0.25
JAGS,36,929,0.35
JAGS,37,929,0.2
JAGS,38,929,0.25
JAGS,39,929,0.2
JAGS,40,929,0.3
JAGS,1,930,0.25
JAGS,2,930,0.25
JAGS,3,930,0.2
JAGS,4,930,0.3
JAGS,5,930,0.2
JAGS,6,930,0.2
JAGS,7,930,0.3
JAGS,8,930,0.2
JAGS,9,930,0.25
JAGS,10,930,0.25
JAGS,11,930,0.2
JAGS,12,930,0.15
JAGS,13,930,0.25
JAGS,14,930,0.2
JAGS,15,930,0.25
JAGS,16,930,0.35
JAGS,17,930,0.2
JAGS,18,930,0.2
JAGS,19,930,0.3
JAGS,20,930,0.25
JAGS,21,930,0.25
JAGS,22,930,0.2
JAGS,23,930,0.45
JAGS,24,930,0.35
JAGS,25,930,0.35
JAGS,26,930,0.2
JAGS,27,930,0.3
JAGS,28,930,0.15
JAGS,29,930,0.3
JAGS,30,930,0.25
JAGS,31,930,0.4
JAGS,32,930,0.25
JAGS,33,930,0.2
JAGS,34,930,0.3
JAGS,35,930,0.25
JAGS,36,930,0.35
JAGS,37,930,0.2
JAGS,38,930,0.25
JAGS,39,930,0.2
JAGS,40,930,0.3
JAGS,1,931,0.25
JAGS,2,931,0.25
JAGS,3,931,0.2
JAGS,4,931,0.3
JAGS,5,931,0.2
JAGS,6,931,0.2
JAGS,7,931,0.3
JAGS,8,931,0.2
JAGS,9,931,0.25
JAGS,10,931,0.25
JAGS,11,931,0.25
JAGS,12,931,0.15
JAGS,13,931,0.25
JAGS,14,931,0.2
JAGS,15,931,0.25
JAGS,16,931,0.35
JAGS,17,931,0.2
JAGS,18,931,0.25
JAGS,19,931,0.3
JAGS,20,931,0.25
JAGS,21,931,0.3
JAGS,22,931,0.2
JAGS,23,931,0.45
JAGS,24,931,0.4
JAGS,25,931,0.35
JAGS,26,931,0.2
JAGS,27,931,0.3
JAGS,28,931,0.15
JAGS,29,931,0.3
JAGS,30,931,0.25
JAGS,31,931,0.4
JAGS,32,931,0.25
JAGS,33,931,0.15
JAGS,34,931,0.3
JAGS,35,931,0.25
JAGS,36,931,0.35
JAGS,37,931,0.2
JAGS,38,931,0.25
JAGS,39,931,0.2
JAGS,40,931,0.3
JAGS,1,932,0.25
JAGS,2,932,0.25
JAGS,3,932,0.2
JAGS,4,932,0.3
JAGS,5,932,0.2
JAGS,6,932,0.2
JAGS,7,932,0.3
JAGS,8,932,0.2
JAGS,9,932,0.25
JAGS,10,932,0.25
JAGS,11,932,0.25
JAGS,12,932,0.2
JAGS,13,932,0.25
JAGS,14,932,0.2
JAGS,15,932,0.25
JAGS,16,932,0.35
JAGS,17,932,0.2
JAGS,18,932,0.25
JAGS,19,932,0.3
JAGS,20,932,0.25
JAGS,21,932,0.3
JAGS,22,932,0.2
JAGS,23,932,0.45
JAGS,24,932,0.35
JAGS,25,932,0.35
JAGS,26,932,0.2
JAGS,27,932,0.3
JAGS,28,932,0.1
JAGS,29,932,0.3
JAGS,30,932,0.25
JAGS,31,932,0.4
JAGS,32,932,0.25
JAGS,33,932,0.15
JAGS,34,932,0.3
JAGS,35,932,0.25
JAGS,36,932,0.35
JAGS,37,932,0.2
JAGS,38,932,0.25
JAGS,39,932,0.2
JAGS,40,932,0.3
JAGS,1,933,0.25
JAGS,2,933,0.25
JAGS,3,933,0.2
JAGS,4,933,0.3
JAGS,5,933,0.2
JAGS,6,933,0.2
JAGS,7,933,0.3
JAGS,8,933,0.2
JAGS,9,933,0.25
JAGS,10,933,0.25
JAGS,11,933,0.2
JAGS,12,933,0.2
JAGS,13,933,0.25
JAGS,14,933,0.2
JAGS,15,933,0.25
JAGS,16,933,0.35
JAGS,17,933,0.2
JAGS,18,933,0.2
JAGS,19,933,0.3
JAGS,20,933,0.25
JAGS,21,933,0.25
JAGS,22,933,0.2
JAGS,23,933,0.45
JAGS,24,933,0.35
JAGS,25,933,0.35
JAGS,26,933,0.2
JAGS,27,933,0.25
JAGS,28,933,0.1
JAGS,29,933,0.3
JAGS,30,933,0.25
JAGS,31,933,0.4
JAGS,32,933,0.25
JAGS,33,933,0.15
JAGS,34,933,0.3
JAGS,35,933,0.25
JAGS,36,933,0.35
JAGS,37,933,0.2
JAGS,38,933,0.25
JAGS,39,933,0.2
JAGS,40,933,0.3
JAGS,1,934,0.25
JAGS,2,934,0.25
JAGS,3,934,0.2
JAGS,4,934,0.3
JAGS,5,934,0.2
JAGS,6,934,0.2
JAGS,7,934,0.3
JAGS,8,934,0.2
JAGS,9,934,0.25
JAGS,10,934,0.25
JAGS,11,934,0.25
JAGS,12,934,0.2
JAGS,13,934,0.25
JAGS,14,934,0.2
JAGS,15,934,0.25
JAGS,16,934,0.35
JAGS,17,934,0.15
JAGS,18,934,0.2
JAGS,19,934,0.3
JAGS,20,934,0.25
JAGS,21,934,0.25
JAGS,22,934,0.15
JAGS,23,934,0.45
JAGS,24,934,0.4
JAGS,25,934,0.35
JAGS,26,934,0.2
JAGS,27,934,0.25
JAGS,28,934,0.1
JAGS,29,934,0.3
JAGS,30,934,0.25
JAGS,31,934,0.4
JAGS,32,934,0.25
JAGS,33,934,0.15
JAGS,34,934,0.3
JAGS,35,934,0.25
JAGS,36,934,0.35
JAGS,37,934,0.2
JAGS,38,934,0.25
JAGS,39,934,0.2
JAGS,40,934,0.3
JAGS,1,935,0.25
JAGS,2,935,0.25
JAGS,3,935,0.2
JAGS,4,935,0.3
JAGS,5,935,0.2
JAGS,6,935,0.2
JAGS,7,935,0.3
JAGS,8,935,0.2
JAGS,9,935,0.25
JAGS,10,935,0.25
JAGS,11,935,0.25
JAGS,12,935,0.2
JAGS,13,935,0.25
JAGS,14,935,0.2
JAGS,15,935,0.25
JAGS,16,935,0.35
JAGS,17,935,0.15
JAGS,18,935,0.2
JAGS,19,935,0.3
JAGS,20,935,0.25
JAGS,21,935,0.25
JAGS,22,935,0.15
JAGS,23,935,0.45
JAGS,24,935,0.3
JAGS,25,935,0.35
JAGS,26,935,0.2
JAGS,27,935,0.25
JAGS,28,935,0.1
JAGS,29,935,0.3
JAGS,30,935,0.25
JAGS,31,935,0.4
JAGS,32,935,0.25
JAGS,33,935,0.15
JAGS,34,935,0.3
JAGS,35,935,0.25
JAGS,36,935,0.35
JAGS,37,935,0.2
JAGS,38,935,0.25
JAGS,39,935,0.2
JAGS,40,935,0.3
JAGS,1,936,0.25
JAGS,2,936,0.25
JAGS,3,936,0.2
JAGS,4,936,0.3
JAGS,5,936,0.2
JAGS,6,936,0.2
JAGS,7,936,0.3
JAGS,8,936,0.2
JAGS,9,936,0.3
JAGS,10,936,0.25
JAGS,11,936,0.25
JAGS,12,936,0.15
JAGS,13,936,0.25
JAGS,14,936,0.2
JAGS,15,936,0.3
JAGS,16,936,0.35
JAGS,17,936,0.15
JAGS,18,936,0.2
JAGS,19,936,0.3
JAGS,20,936,0.25
JAGS,21,936,0.25
JAGS,22,936,0.15
JAGS,23,936,0.5
JAGS,24,936,0.3
JAGS,25,936,0.35
JAGS,26,936,0.2
JAGS,27,936,0.25
JAGS,28,936,0.1
JAGS,29,936,0.3
JAGS,30,936,0.25
JAGS,31,936,0.45
JAGS,32,936,0.25
JAGS,33,936,0.15
JAGS,34,936,0.3
JAGS,35,936,0.25
JAGS,36,936,0.35
JAGS,37,936,0.2
JAGS,38,936,0.25
JAGS,39,936,0.2
JAGS,40,936,0.3
JAGS,1,937,0.25
JAGS,2,937,0.25
JAGS,3,937,0.2
JAGS,4,937,0.3
JAGS,5,937,0.2
JAGS,6,937,0.2
JAGS,7,937,0.3
JAGS,8,937,0.2
JAGS,9,937,0.25
JAGS,10,937,0.25
JAGS,11,937,0.25
JAGS,12,937,0.15
JAGS,13,937,0.25
JAGS,14,937,0.2
JAGS,15,937,0.3
JAGS,16,937,0.35
JAGS,17,937,0.15
JAGS,18,937,0.2
JAGS,19,937,0.3
JAGS,20,937,0.25
JAGS,21,937,0.25
JAGS,22,937,0.15
JAGS,23,937,0.5
JAGS,24,937,0.3
JAGS,25,937,0.35
JAGS,26,937,0.2
JAGS,27,937,0.25
JAGS,28,937,0.1
JAGS,29,937,0.3
JAGS,30,937,0.25
JAGS,31,937,0.45
JAGS,32,937,0.25
JAGS,33,937,0.15
JAGS,34,937,0.3
JAGS,35,937,0.25
JAGS,36,937,0.35
JAGS,37,937,0.2
JAGS,38,937,0.25
JAGS,39,937,0.2
JAGS,40,937,0.3
JAGS,1,938,0.25
JAGS,2,938,0.25
JAGS,3,938,0.2
JAGS,4,938,0.3
JAGS,5,938,0.2
JAGS,6,938,0.2
JAGS,7,938,0.3
JAGS,8,938,0.2
JAGS,9,938,0.25
JAGS,10,938,0.25
JAGS,11,938,0.2
JAGS,12,938,0.15
JAGS,13,938,0.25
JAGS,14,938,0.2
JAGS,15,938,0.3
JAGS,16,938,0.35
JAGS,17,938,0.2
JAGS,18,938,0.2
JAGS,19,938,0.3
JAGS,20,938,0.25
JAGS,21,938,0.25
JAGS,22,938,0.15
JAGS,23,938,0.5
JAGS,24,938,0.3
JAGS,25,938,0.35
JAGS,26,938,0.2
JAGS,27,938,0.3
JAGS,28,938,0.1
JAGS,29,938,0.3
JAGS,30,938,0.25
JAGS,31,938,0.45
JAGS,32,938,0.3
JAGS,33,938,0.15
JAGS,34,938,0.3
JAGS,35,938,0.25
JAGS,36,938,0.35
JAGS,37,938,0.2
JAGS,38,938,0.25
JAGS,39,938,0.2
JAGS,40,938,0.3
JAGS,1,939,0.25
JAGS,2,939,0.25
JAGS,3,939,0.2
JAGS,4,939,0.3
JAGS,5,939,0.2
JAGS,6,939,0.2
JAGS,7,939,0.3
JAGS,8,939,0.2
JAGS,9,939,0.25
JAGS,10,939,0.25
JAGS,11,939,0.2
JAGS,12,939,0.15
JAGS,13,939,0.25
JAGS,14,939,0.2
JAGS,15,939,0.3
JAGS,16,939,0.35
JAGS,17,939,0.2
JAGS,18,939,0.2
JAGS,19,939,0.3
JAGS,20,939,0.25
JAGS,21,939,0.25
JAGS,22,939,0.15
JAGS,23,939,0.5
JAGS,24,939,0.3
JAGS,25,939,0.35
JAGS,26,939,0.2
JAGS,27,939,0.3
JAGS,28,939,0.1
JAGS,29,939,0.3
JAGS,30,939,0.25
JAGS,31,939,0.45
JAGS,32,939,0.3
JAGS,33,939,0.15
JAGS,34,939,0.3
JAGS,35,939,0.25
JAGS,36,939,0.4
JAGS,37,939,0.2
JAGS,38,939,0.25
JAGS,39,939,0.2
JAGS,40,939,0.35
JAGS,1,940,0.25
JAGS,2,940,0.25
JAGS,3,940,0.2
JAGS,4,940,0.3
JAGS,5,940,0.2
JAGS,6,940,0.2
JAGS,7,940,0.3
JAGS,8,940,0.2
JAGS,9,940,0.25
JAGS,10,940,0.3
JAGS,11,940,0.25
JAGS,12,940,0.15
JAGS,13,940,0.2
JAGS,14,940,0.2
JAGS,15,940,0.3
JAGS,16,940,0.35
JAGS,17,940,0.15
JAGS,18,940,0.2
JAGS,19,940,0.3
JAGS,20,940,0.25
JAGS,21,940,0.25
JAGS,22,940,0.15
JAGS,23,940,0.5
JAGS,24,940,0.3
JAGS,25,940,0.35
JAGS,26,940,0.2
JAGS,27,940,0.3
JAGS,28,940,0.1
JAGS,29,940,0.3
JAGS,30,940,0.25
JAGS,31,940,0.45
JAGS,32,940,0.3
JAGS,33,940,0.15
JAGS,34,940,0.3
JAGS,35,940,0.25
JAGS,36,940,0.35
JAGS,37,940,0.2
JAGS,38,940,0.25
JAGS,39,940,0.2
JAGS,40,940,0.35
JAGS,1,941,0.25
JAGS,2,941,0.25
JAGS,3,941,0.2
JAGS,4,941,0.3
JAGS,5,941,0.2
JAGS,6,941,0.2
JAGS,7,941,0.3
JAGS,8,941,0.2
JAGS,9,941,0.25
JAGS,10,941,0.25
JAGS,11,941,0.25
JAGS,12,941,0.15
JAGS,13,941,0.2
JAGS,14,941,0.2
JAGS,15,941,0.25
JAGS,16,941,0.35
JAGS,17,941,0.15
JAGS,18,941,0.2
JAGS,19,941,0.3
JAGS,20,941,0.25
JAGS,21,941,0.25
JAGS,22,941,0.15
JAGS,23,941,0.45
JAGS,24,941,0.3
JAGS,25,941,0.35
JAGS,26,941,0.2
JAGS,27,941,0.3
JAGS,28,941,0.15
JAGS,29,941,0.3
JAGS,30,941,0.25
JAGS,31,941,0.4
JAGS,32,941,0.3
JAGS,33,941,0.15
JAGS,34,941,0.3
JAGS,35,941,0.3
JAGS,36,941,0.35
JAGS,37,941,0.2
JAGS,38,941,0.25
JAGS,39,941,0.2
JAGS,40,941,0.35
JAGS,1,942,0.25
JAGS,2,942,0.2
JAGS,3,942,0.2
JAGS,4,942,0.3
JAGS,5,942,0.2
JAGS,6,942,0.2
JAGS,7,942,0.3
JAGS,8,942,0.2
JAGS,9,942,0.25
JAGS,10,942,0.25
JAGS,11,942,0.25
JAGS,12,942,0.15
JAGS,13,942,0.2
JAGS,14,942,0.2
JAGS,15,942,0.25
JAGS,16,942,0.35
JAGS,17,942,0.15
JAGS,18,942,0.15
JAGS,19,942,0.3
JAGS,20,942,0.25
JAGS,21,942,0.25
JAGS,22,942,0.15
JAGS,23,942,0.45
JAGS,24,942,0.3
JAGS,25,942,0.35
JAGS,26,942,0.2
JAGS,27,942,0.3
JAGS,28,942,0.1
JAGS,29,942,0.3
JAGS,30,942,0.25
JAGS,31,942,0.4
JAGS,32,942,0.25
JAGS,33,942,0.15
JAGS,34,942,0.35
JAGS,35,942,0.3
JAGS,36,942,0.35
JAGS,37,942,0.2
JAGS,38,942,0.25
JAGS,39,942,0.2
JAGS,40,942,0.35
JAGS,1,943,0.25
JAGS,2,943,0.2
JAGS,3,943,0.2
JAGS,4,943,0.3
JAGS,5,943,0.2
JAGS,6,943,0.2
JAGS,7,943,0.3
JAGS,8,943,0.2
JAGS,9,943,0.25
JAGS,10,943,0.25
JAGS,11,943,0.25
JAGS,12,943,0.15
JAGS,13,943,0.2
JAGS,14,943,0.2
JAGS,15,943,0.25
JAGS,16,943,0.35
JAGS,17,943,0.15
JAGS,18,943,0.15
JAGS,19,943,0.3
JAGS,20,943,0.25
JAGS,21,943,0.25
JAGS,22,943,0.15
JAGS,23,943,0.45
JAGS,24,943,0.3
JAGS,25,943,0.35
JAGS,26,943,0.2
JAGS,27,943,0.3
JAGS,28,943,0.1
JAGS,29,943,0.3
JAGS,30,943,0.25
JAGS,31,943,0.4
JAGS,32,943,0.25
JAGS,33,943,0.15
JAGS,34,943,0.35
JAGS,35,943,0.3
JAGS,36,943,0.35
JAGS,37,943,0.2
JAGS,38,943,0.25
JAGS,39,943,0.2
JAGS,40,943,0.35
JAGS,1,944,0.3
JAGS,2,944,0.2
JAGS,3,944,0.2
JAGS,4,944,0.3
JAGS,5,944,0.2
JAGS,6,944,0.2
JAGS,7,944,0.3
JAGS,8,944,0.2
JAGS,9,944,0.25
JAGS,10,944,0.25
JAGS,11,944,0.2
JAGS,12,944,0.15
JAGS,13,944,0.2
JAGS,14,944,0.2
JAGS,15,944,0.25
JAGS,16,944,0.35
JAGS,17,944,0.15
JAGS,18,944,0.15
JAGS,19,944,0.3
JAGS,20,944,0.25
JAGS,21,944,0.25
JAGS,22,944,0.15
JAGS,23,944,0.45
JAGS,24,944,0.3
JAGS,25,944,0.35
JAGS,26,944,0.2
JAGS,27,944,0.3
JAGS,28,944,0.1
JAGS,29,944,0.3
JAGS,30,944,0.25
JAGS,31,944,0.4
JAGS,32,944,0.25
JAGS,33,944,0.15
JAGS,34,944,0.35
JAGS,35,944,0.3
JAGS,36,944,0.35
JAGS,37,944,0.2
JAGS,38,944,0.25
JAGS,39,944,0.2
JAGS,40,944,0.35
JAGS,1,945,0.3
JAGS,2,945,0.2
JAGS,3,945,0.2
JAGS,4,945,0.3
JAGS,5,945,0.2
JAGS,6,945,0.2
JAGS,7,945,0.3
JAGS,8,945,0.2
JAGS,9,945,0.25
JAGS,10,945,0.25
JAGS,11,945,0.2
JAGS,12,945,0.15
JAGS,13,945,0.2
JAGS,14,945,0.2
JAGS,15,945,0.25
JAGS,16,945,0.35
JAGS,17,945,0.15
JAGS,18,945,0.15
JAGS,19,945,0.3
JAGS,20,945,0.3
JAGS,21,945,0.25
JAGS,22,945,0.15
JAGS,23,945,0.45
JAGS,24,945,0.3
JAGS,25,945,0.35
JAGS,26,945,0.2
JAGS,27,945,0.35
JAGS,28,945,0.1
JAGS,29,945,0.35
JAGS,30,945,0.25
JAGS,31,945,0.4
JAGS,32,945,0.25
JAGS,33,945,0.15
JAGS,34,945,0.35
JAGS,35,945,0.3
JAGS,36,945,0.35
JAGS,37,945,0.2
JAGS,38,945,0.25
JAGS,39,945,0.2
JAGS,40,945,0.35
JAGS,1,946,0.3
JAGS,2,946,0.2
JAGS,3,946,0.2
JAGS,4,946,0.3
JAGS,5,946,0.2
JAGS,6,946,0.2
JAGS,7,946,0.3
JAGS,8,946,0.2
JAGS,9,946,0.25
JAGS,10,946,0.25
JAGS,11,946,0.2
JAGS,12,946,0.15
JAGS,13,946,0.2
JAGS,14,946,0.2
JAGS,15,946,0.25
JAGS,16,946,0.35
JAGS,17,946,0.15
JAGS,18,946,0.15
JAGS,19,946,0.3
JAGS,20,946,0.3
JAGS,21,946,0.25
JAGS,22,946,0.15
JAGS,23,946,0.45
JAGS,24,946,0.35
JAGS,25,946,0.35
JAGS,26,946,0.2
JAGS,27,946,0.35
JAGS,28,946,0.1
JAGS,29,946,0.35
JAGS,30,946,0.25
JAGS,31,946,0.4
JAGS,32,946,0.25
JAGS,33,946,0.15
JAGS,34,946,0.35
JAGS,35,946,0.3
JAGS,36,946,0.35
JAGS,37,946,0.2
JAGS,38,946,0.25
JAGS,39,946,0.2
JAGS,40,946,0.35
JAGS,1,947,0.3
JAGS,2,947,0.2
JAGS,3,947,0.2
JAGS,4,947,0.3
JAGS,5,947,0.2
JAGS,6,947,0.2
JAGS,7,947,0.3
JAGS,8,947,0.2
JAGS,9,947,0.25
JAGS,10,947,0.25
JAGS,11,947,0.2
JAGS,12,947,0.15
JAGS,13,947,0.2
JAGS,14,947,0.2
JAGS,15,947,0.25
JAGS,16,947,0.35
JAGS,17,947,0.15
JAGS,18,947,0.15
JAGS,19,947,0.3
JAGS,20,947,0.3
JAGS,21,947,0.25
JAGS,22,947,0.15
JAGS,23,947,0.45
JAGS,24,947,0.35
JAGS,25,947,0.4
JAGS,26,947,0.2
JAGS,27,947,0.35
JAGS,28,947,0.1
JAGS,29,947,0.35
JAGS,30,947,0.25
JAGS,31,947,0.4
JAGS,32,947,0.25
JAGS,33,947,0.15
JAGS,34,947,0.3
JAGS,35,947,0.3
JAGS,36,947,0.35
JAGS,37,947,0.2
JAGS,38,947,0.25
JAGS,39,947,0.2
JAGS,40,947,0.35
